,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1546,1,0,5,5,6,-0.67825,-0.94779,0.58331,0.28783000000000003,1.3061200000000002,-0.71126,-0.8463700000000001,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0
1547,1,0,6,5,6,-0.46725,0.0033200000000000005,-1.11902,0.28783000000000003,-0.00665,0.19268,-0.52593,6,2,0,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0
1548,4,0,6,5,6,0.41667,-1.50796,-1.82919,-0.91699,-0.40581,-1.37983,-2.07848,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,0
1549,3,0,7,5,6,-0.14882,-0.94779,-1.2755299999999998,-0.60633,0.41594,-0.21712,0.07987000000000001,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,1,0,0
1550,3,0,6,5,6,-0.58016,-0.57545,-1.2755299999999998,0.94156,0.93949,-1.37983,-2.07848,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1551,0,1,7,5,6,-0.05188,-2.32338,-0.8473200000000001,-1.7719999999999998,-0.40581,1.29221,-0.21575,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,3,0,2
1552,1,1,5,5,6,-1.5507799999999998,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987000000000001,5,0,0,0,6,2,5,0,0,0,0,0,4,0,0,0,4,0,0
1553,0,0,5,5,6,0.31287,0.80523,-0.97631,0.28783000000000003,0.25953000000000004,-0.21712,0.40148,6,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,6,0,0
1554,1,0,7,5,6,-1.32828,1.58487,-0.58331,1.6110799999999998,1.13407,0.19268,-0.21575,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1555,4,0,8,5,6,-1.86962,1.58487,0.44585,0.7609600000000001,1.63088,0.19268,-0.52593,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0
1556,0,0,8,5,4,-0.92104,-0.15487,-0.8473200000000001,-0.7609600000000001,1.3061200000000002,-0.71126,-0.21575,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,3,0,0
1557,1,0,5,5,0,0.73545,0.16767,-0.71727,-0.91699,1.13407,-1.37983,-0.8463700000000001,4,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0
1558,2,0,8,5,6,0.62967,-1.50796,-0.31776,0.28783000000000003,-0.14277,-0.71126,-2.07848,1,1,1,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1559,3,0,4,5,6,0.22393,-0.30033000000000004,-1.2755299999999998,-0.60633,-0.27607,-0.21712,-0.52593,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1560,2,1,6,5,6,0.73545,-1.50796,-0.8473200000000001,-0.15487,-1.13788,0.88113,0.07987000000000001,4,2,1,1,6,3,6,1,0,3,0,1,0,1,0,1,1,0,0
1561,2,0,8,5,6,-0.05188,1.74091,-2.8595,-0.7609600000000001,2.63199,-1.37983,-1.5485799999999998,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1562,3,0,6,5,6,-0.46725,-0.30033000000000004,-1.42424,1.45039,2.04506,-0.71126,-0.52593,6,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,6,0,0
1563,2,0,6,5,6,0.82562,0.80523,0.29338000000000003,1.2861,0.25953000000000004,-1.37983,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1564,3,0,6,5,6,2.4626200000000003,-2.5383,-0.31776,-0.91699,-0.78155,-0.71126,-1.5485799999999998,4,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1565,2,1,5,5,6,-1.5507799999999998,0.80523,1.24033,1.81866,-0.00665,0.19268,-0.21575,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1566,1,1,8,5,6,-0.05188,0.47617,-1.11902,-0.7609600000000001,-0.27607,-1.37983,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0
1567,1,0,5,5,6,-1.05308,1.2861,-0.45174,-0.15487,-0.00665,0.88113,-0.8463700000000001,5,0,3,0,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0
1568,3,1,6,5,6,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1569,0,0,7,5,6,-0.58016,-0.30033000000000004,-0.8473200000000001,0.59042,0.5848899999999999,-0.71126,-1.5485799999999998,3,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
1570,1,0,5,5,6,0.31287,0.0033200000000000005,-0.31776,0.59042,0.41594,0.19268,0.7654,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,4,0,0
1571,3,0,6,5,6,1.02119,0.32197,0.7233,1.6110799999999998,-0.52745,0.88113,-0.8463700000000001,3,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1572,2,0,8,5,6,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1573,2,0,7,5,6,-0.24649,0.16767,-1.82919,-0.4532100000000001,0.41594,-1.37983,-0.52593,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1574,1,0,5,5,6,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1575,3,0,8,5,6,-1.05308,-0.15487,-1.11902,-0.4532100000000001,0.5848899999999999,-1.37983,-0.8463700000000001,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1576,3,0,5,5,6,0.41667,-0.43999,1.43533,1.2861,0.7583,-0.21712,-0.52593,4,0,0,2,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0
1577,2,0,1,5,6,-0.46725,0.16767,-0.45174,1.2861,0.5848899999999999,-1.37983,-0.52593,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1578,3,0,6,5,6,0.62967,-1.50796,-2.39883,-0.91699,0.12331,-1.37983,-2.07848,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1579,2,0,5,5,6,-0.24649,-0.15487,-1.2755299999999998,0.43852,1.46191,-0.21712,-0.8463700000000001,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
1580,2,1,6,5,6,0.31287,-1.23177,-0.01928,0.7609600000000001,0.12331,-0.71126,-0.8463700000000001,6,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,0
1581,2,0,5,5,6,0.73545,2.32338,0.14143,1.81866,0.12331,0.19268,0.7654,5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0
1582,1,0,8,5,6,0.13606,1.11406,0.14143,-0.15487,0.5848899999999999,0.88113,0.40148,6,1,2,3,6,2,6,4,2,3,0,1,3,0,0,2,3,0,0
1583,2,0,8,5,6,0.04257,-0.15487,0.8830899999999999,-0.30172,0.5848899999999999,0.19268,-0.8463700000000001,5,1,1,3,6,3,6,1,0,1,0,0,0,1,1,1,1,0,0
1584,2,0,6,5,6,-0.34799,0.80523,-1.68062,-0.60633,0.41594,-0.21712,-0.21575,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1585,2,1,1,5,6,-1.32828,2.127,-0.58331,-0.60633,0.12331,-0.21712,-0.21575,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1586,2,1,6,5,6,-2.05048,1.45421,-0.01928,0.28783000000000003,0.93949,0.52975,0.07987000000000001,4,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,0
1587,2,0,8,5,6,0.82562,-0.69509,-0.8473200000000001,1.45039,1.13407,-0.21712,0.40148,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1588,3,0,6,5,6,-2.05048,0.80523,-0.97631,2.75696,1.13407,-1.37983,-2.07848,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1589,3,0,8,5,6,-0.79151,1.93886,-0.45174,1.11406,0.41594,0.88113,1.92173,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1590,2,0,0,5,6,0.04257,0.80523,0.29338000000000003,-0.01729,-0.14277,-0.21712,-0.52593,5,1,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1591,1,0,8,5,6,-0.24649,1.11406,-0.45174,-0.15487,0.41594,-0.71126,-0.8463700000000001,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1592,1,0,8,5,6,-0.58016,1.74091,0.8830899999999999,-0.01729,-0.27607,1.29221,0.7654,5,0,1,0,5,3,5,0,0,0,0,0,0,0,0,2,3,0,0
1593,4,0,7,5,6,-0.05188,0.63779,0.14143,0.43852,0.41594,-0.21712,-1.5485799999999998,5,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1594,2,0,8,5,6,-0.67825,0.32197,-0.97631,0.59042,0.12331,-0.71126,-0.8463700000000001,5,0,1,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1595,1,0,5,5,6,-0.79151,1.2861,-1.82919,0.13136,0.7583,-0.71126,-0.8463700000000001,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1596,1,0,6,5,6,-1.1943,1.11406,-1.42424,0.28783000000000003,-0.00665,-0.71126,-0.8463700000000001,4,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,4,0,0
1597,1,0,6,5,6,-0.67825,0.96248,-1.11902,-0.15487,0.5848899999999999,0.19268,-0.21575,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1598,1,1,5,5,6,0.13606,0.63779,0.14143,-0.91699,1.63088,-0.71126,-1.5485799999999998,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
1599,4,0,5,5,6,0.31287,0.47617,1.06238,-0.30172,-0.78155,0.52975,0.7654,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1600,1,0,8,5,6,-0.05188,2.8595,1.88511,0.94156,-0.89891,1.86203,1.2247,4,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1601,3,1,1,5,6,-0.34799,1.93886,-0.01928,0.7609600000000001,1.3061200000000002,-1.37983,-0.8463700000000001,5,0,2,2,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1602,1,0,8,5,0,-0.24649,2.127,-2.21069,-0.91699,-0.14277,1.29221,-0.21575,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1603,2,0,6,5,6,-1.5507799999999998,1.45421,0.44585,0.43852,0.5848899999999999,-0.71126,-1.18084,5,0,0,0,6,2,6,0,0,0,0,0,0,1,0,0,2,0,0
1604,2,0,5,5,6,-0.79151,0.32197,-0.01928,-0.15487,1.13407,-0.21712,-0.21575,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0
1605,1,1,7,6,6,-0.24649,-1.09207,2.44904,-0.91699,-0.65253,1.29221,0.7654,3,5,5,5,5,3,4,3,3,5,2,0,6,3,2,3,6,0,1
1606,1,0,8,5,6,-0.14882,-1.09207,-1.68062,0.94156,0.7583,-0.71126,-2.07848,4,0,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1607,3,0,8,5,6,0.22393,0.63779,-0.97631,0.7609600000000001,-0.52745,-1.37983,-2.07848,5,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1608,1,0,8,5,6,-0.34799,-0.43999,-1.42424,1.11406,0.93949,-1.37983,-1.5485799999999998,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1609,2,0,8,5,4,0.13606,1.2861,-0.97631,0.43852,-0.00665,-0.21712,-0.21575,5,1,1,3,6,2,6,0,0,0,0,0,0,0,0,0,1,0,1
1610,1,1,7,5,6,-2.52197,2.32338,0.29338000000000003,-1.47955,0.5848899999999999,0.88113,1.2247,4,1,2,0,6,1,6,3,0,4,0,0,3,1,0,2,0,0,1
1611,2,0,0,5,6,-1.1943,0.47617,1.24033,1.11406,3.00537,-0.21712,0.07987000000000001,5,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0
1612,4,1,6,5,6,0.62967,-1.50796,-1.55521,0.7609600000000001,-0.40581,0.19268,-0.21575,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1613,1,1,5,5,6,0.52135,0.0033200000000000005,0.7233,0.59042,-0.27607,0.88113,1.92173,5,0,1,0,6,0,6,0,0,0,0,0,2,0,0,1,3,0,0
1614,3,1,6,5,6,0.31287,0.16767,-1.11902,0.59042,0.5848899999999999,0.52975,-0.52593,5,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1615,1,1,7,6,6,0.31287,-0.30033000000000004,1.06238,-0.30172,-0.89891,0.88113,1.92173,5,4,0,5,6,6,4,3,1,2,3,1,2,3,4,3,6,0,0
1616,3,1,6,5,6,0.13606,0.0033200000000000005,-0.45174,-0.60633,0.7583,-0.21712,0.40148,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1617,1,1,8,5,1,1.37297,-0.30033000000000004,-0.97631,-0.30172,-0.27607,0.19268,-0.52593,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1618,2,1,6,5,6,-1.5507799999999998,-0.15487,0.58331,0.43852,1.13407,0.19268,-0.21575,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1619,2,1,8,5,6,0.52135,-0.80615,-1.2755299999999998,0.59042,-0.89891,0.19268,-1.18084,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1620,3,1,5,5,6,0.13606,-0.69509,-0.17779,-0.7609600000000001,-0.27607,-0.71126,-0.8463700000000001,5,1,0,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,0
1621,2,1,7,5,6,-0.79151,0.47617,-0.01928,0.13136,0.12331,-0.21712,0.07987000000000001,5,1,2,3,6,3,5,2,1,2,0,2,0,1,2,2,2,0,0
1622,2,0,6,5,6,-0.79151,0.32197,-1.2755299999999998,0.7609600000000001,0.7583,-1.37983,-1.18084,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1623,1,0,6,5,6,-1.43907,0.63779,-1.42424,0.59042,0.5848899999999999,-1.37983,-1.18084,5,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,2,0,0
1624,1,0,5,5,6,-1.86962,1.2861,-1.2755299999999998,-0.15487,1.46191,-1.37983,-2.07848,4,1,0,3,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0
1625,1,0,5,5,6,0.62967,0.0033200000000000005,-0.01928,0.7609600000000001,-0.00665,-1.37983,-0.52593,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1626,3,0,6,5,6,0.13606,-0.15487,-0.8473200000000001,0.28783000000000003,0.5848899999999999,0.52975,-0.52593,2,0,0,2,6,1,6,0,0,0,0,0,0,1,0,0,1,0,0
1627,2,0,8,5,6,-0.14882,0.47617,0.8830899999999999,-1.07533,-1.0145,0.19268,0.40148,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0
1628,2,0,6,5,6,-2.21844,0.47617,-0.17779,2.75696,1.13407,-0.71126,-0.8463700000000001,5,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,4,0,0
1629,2,1,6,1,6,1.60383,0.16767,-0.45174,-0.01729,1.81175,1.29221,1.92173,6,0,0,0,6,6,4,0,0,0,0,0,0,1,0,1,1,0,0
1630,3,0,6,5,1,-0.34799,0.32197,-0.8473200000000001,-0.30172,0.41594,0.88113,0.40148,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1631,0,0,3,5,6,0.04257,-1.37639,-1.2755299999999998,-0.01729,-0.00665,-1.37983,-2.07848,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1632,4,1,4,5,6,-1.43907,0.0033200000000000005,-1.68062,0.43852,0.5848899999999999,-0.71126,-0.52593,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1633,3,0,6,5,6,0.04257,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,4,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1634,0,1,7,6,6,1.8399,-1.23177,0.14143,-1.47955,-1.0145,0.88113,1.2247,5,6,0,0,6,5,0,0,0,0,0,0,2,4,0,0,5,0,5
1635,3,0,1,5,6,0.22393,-0.57545,-0.71727,0.28783000000000003,0.41594,-0.71126,-0.52593,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1636,3,0,6,5,6,-0.05188,0.16767,-0.97631,-0.15487,-0.27607,0.19268,-1.18084,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1637,2,0,6,5,6,0.31287,0.63779,-0.58331,0.59042,0.12331,0.52975,0.07987000000000001,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1638,3,0,6,5,6,1.02119,0.0033200000000000005,-0.17779,0.94156,0.93949,0.19268,-0.8463700000000001,5,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1639,1,0,5,5,6,-1.69163,0.47617,-1.42424,-0.30172,1.13407,-1.37983,-0.8463700000000001,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1640,3,0,6,5,6,0.04257,-0.80615,-0.01928,0.43852,-0.14277,-0.71126,-0.8463700000000001,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1641,1,0,5,5,6,-0.67825,-0.15487,-0.71727,0.7609600000000001,0.25953000000000004,-0.21712,-0.21575,3,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0
1642,3,1,1,5,6,0.04257,1.11406,-0.31776,-0.01729,-0.14277,-0.21712,-0.52593,5,1,0,1,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1643,2,1,6,5,6,0.04257,-0.94779,0.14143,0.94156,0.5848899999999999,-1.37983,-1.5485799999999998,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
1644,2,1,6,5,6,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,5,0,3,2,6,2,4,0,0,0,0,0,0,1,6,1,1,0,0
1645,1,0,5,5,6,-0.67825,0.47617,-0.17779,0.7609600000000001,1.46191,-0.21712,-0.52593,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,1,0,8,5,6,-0.14882,-0.30033000000000004,-0.8473200000000001,-0.30172,1.46191,-0.71126,-0.21575,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0
1647,1,0,8,5,6,0.04257,1.58487,1.24033,1.2861,0.5848899999999999,1.29221,0.40148,5,0,0,0,5,3,4,0,0,0,0,0,1,0,0,1,1,0,0
1648,4,1,7,6,6,-1.69163,-1.23177,-0.8473200000000001,-1.47955,-0.40581,-0.71126,0.7654,4,1,1,1,6,2,4,1,2,0,0,0,0,1,0,1,6,0,1
1649,0,1,8,6,6,0.22393,-1.23177,0.29338000000000003,-0.4532100000000001,-1.13788,0.19268,-1.18084,5,0,0,4,5,6,5,3,0,0,6,0,3,3,0,3,6,0,3
1650,1,0,0,5,6,-0.79151,0.96248,-0.31776,1.81866,1.46191,-0.71126,0.07987000000000001,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0
1651,4,1,1,5,6,0.31287,-0.30033000000000004,-0.71727,-1.6209,0.41594,-0.21712,-1.18084,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1652,2,0,8,5,6,-0.79151,1.11406,-1.82919,0.7609600000000001,0.93949,-0.71126,-1.5485799999999998,5,1,1,0,6,1,5,0,0,1,0,0,0,1,0,0,0,0,0
1653,0,0,8,5,6,1.72012,-1.23177,-0.71727,-0.60633,0.12331,-1.37983,0.40148,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2,0,0
1654,1,1,7,1,6,-1.69163,0.16767,-0.31776,-0.4532100000000001,0.93949,-0.21712,0.07987000000000001,3,3,0,3,5,3,5,3,3,0,3,0,0,0,3,0,5,0,0
1655,0,1,6,5,6,-0.14882,0.80523,2.44904,0.43852,-0.00665,1.29221,1.2247,4,2,0,0,6,3,3,2,0,3,0,6,3,3,0,2,6,0,0
1656,3,0,8,5,6,-2.21844,0.63779,0.29338000000000003,0.13136,0.41594,-1.37983,-0.8463700000000001,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0
1657,2,0,6,5,6,1.60383,0.16767,2.1532400000000003,-1.34289,-1.38502,1.86203,1.92173,3,5,2,3,5,3,6,4,2,3,2,2,2,2,6,3,6,0,0
1658,0,0,4,5,6,-0.67825,-0.15487,-0.31776,1.6110799999999998,-0.27607,-0.71126,0.40148,2,2,0,0,6,6,5,0,0,2,0,0,2,0,0,0,1,0,0
1659,1,1,6,4,6,-0.67825,1.11406,-0.01928,0.43852,-0.14277,0.88113,0.7654,5,2,2,3,6,6,6,4,2,4,0,2,2,0,0,2,6,0,0
1660,1,0,7,5,6,-1.05308,0.0033200000000000005,-0.31776,0.43852,-0.78155,0.19268,0.40148,4,3,2,0,6,3,6,3,0,3,0,2,4,0,0,2,4,0,0
1661,1,0,0,5,6,0.04257,0.47617,0.44585,0.7609600000000001,-0.14277,1.86203,1.2247,5,2,2,4,6,2,6,3,2,3,0,2,2,2,0,2,6,0,0
1662,1,0,8,5,6,-0.58016,0.47617,-0.71727,2.03972,0.93949,0.19268,-0.21575,5,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1663,0,1,7,5,6,0.04257,0.96248,1.6565299999999998,-0.60633,0.12331,1.86203,1.2247,4,3,0,3,6,5,6,0,0,3,0,3,3,3,3,0,3,0,2
1664,1,0,0,0,6,0.13606,-0.43999,-1.55521,-0.01729,0.93949,-1.37983,-1.5485799999999998,3,0,0,2,6,2,5,0,0,0,0,0,2,0,0,0,1,0,0
1665,2,1,6,5,6,0.62967,-1.09207,-0.8473200000000001,-0.91699,0.41594,0.19268,0.40148,3,1,1,1,6,1,6,0,0,0,0,0,1,1,0,1,6,0,0
1666,2,0,8,0,6,-1.1943,-0.57545,-0.71727,0.43852,0.93949,0.88113,0.7654,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1667,3,1,8,5,6,0.62967,-0.80615,-1.82919,-1.07533,0.12331,-0.71126,-0.8463700000000001,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0
1668,4,1,8,5,6,0.62967,-0.43999,1.24033,0.94156,-1.13788,-0.71126,-0.21575,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1669,1,0,8,5,6,-0.58016,0.16767,-0.58331,0.7609600000000001,-1.13788,-0.21712,0.07987000000000001,3,0,2,0,6,2,5,0,0,0,0,0,0,0,0,2,1,0,0
1670,1,1,6,2,6,-1.05308,0.47617,0.8830899999999999,0.43852,0.7583,-0.71126,-0.21575,3,3,0,0,6,4,5,0,0,4,0,0,4,3,0,2,4,0,0
1671,3,1,6,5,6,-0.46725,0.16767,-1.42424,-0.30172,2.33337,-0.71126,-1.18084,5,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1672,2,1,6,5,6,-0.79151,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,5,0,1,4,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1673,1,0,8,5,6,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.8463700000000001,3,0,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0
1674,0,0,7,6,6,1.37297,0.0033200000000000005,-0.01928,0.7609600000000001,-0.27607,0.19268,-0.21575,5,0,0,4,6,6,5,0,0,6,0,0,2,4,0,3,6,0,0
1675,3,0,6,5,6,-0.24649,0.80523,-1.68062,1.2861,1.13407,-0.71126,-1.5485799999999998,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
1676,0,0,8,5,6,0.13606,0.63779,-0.01928,-2.21844,1.63088,0.19268,0.40148,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1677,0,0,8,5,6,-0.05188,1.2861,-0.71727,0.43852,0.41594,-0.71126,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0
1678,3,0,7,5,6,-0.24649,1.58487,-0.8473200000000001,1.2861,0.5848899999999999,-0.71126,-0.8463700000000001,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1679,3,1,6,5,6,-0.46725,0.47617,-1.11902,-0.7609600000000001,-0.14277,-0.21712,0.7654,5,2,2,1,6,3,4,0,0,0,0,0,0,0,3,2,2,0,0
1680,0,1,7,6,1,0.13606,-1.6334,-0.01928,0.43852,-1.5184,-0.21712,-0.21575,4,2,0,0,6,3,5,3,0,2,0,3,2,3,0,2,6,0,0
1681,1,1,8,6,6,0.52135,-2.21069,0.44585,0.7609600000000001,0.25953000000000004,-0.21712,1.92173,5,2,3,5,6,3,6,0,0,0,0,0,4,2,2,3,3,0,0
1682,0,0,7,6,1,1.37297,-2.03972,0.8830899999999999,-0.01729,-1.13788,-0.21712,0.40148,4,5,0,3,6,5,6,0,0,3,0,0,0,0,5,4,4,0,0
1683,2,0,6,5,6,-1.05308,0.63779,-0.45174,0.59042,0.5848899999999999,-0.21712,-0.21575,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1684,1,0,6,1,6,1.49158,-2.32338,-1.11902,2.03972,-0.27607,-0.71126,-1.5485799999999998,6,2,0,5,5,0,5,0,0,0,0,0,2,0,5,0,0,0,0
1685,1,0,5,6,6,0.13606,0.96248,1.6565299999999998,0.43852,-0.27607,0.52975,0.07987000000000001,6,0,0,0,6,4,5,0,0,0,0,0,3,4,0,3,0,0,0
1686,2,1,7,6,6,1.02119,-1.50796,-0.8473200000000001,-1.47955,-0.00665,-1.37983,-0.52593,6,1,1,2,6,3,4,1,1,1,1,1,1,1,0,1,3,0,1
1687,1,1,7,4,6,1.98437,-1.7625,0.14143,1.45039,-0.89891,0.19268,-0.52593,3,0,0,0,6,3,3,0,0,0,0,0,1,0,0,0,6,0,3
1688,1,0,0,5,6,-1.43907,0.80523,-0.01928,2.4626200000000003,-0.27607,-0.21712,-0.21575,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1,0,8,5,6,0.73545,-0.30033000000000004,-0.31776,0.43852,-0.40581,-1.37983,-0.21575,5,0,1,2,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
1690,1,0,8,5,6,-0.46725,0.80523,-0.97631,1.45039,1.13407,-1.37983,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1691,3,1,5,5,6,-0.92104,-0.30033000000000004,-0.01928,-0.30172,-0.40581,1.29221,-0.21575,6,2,0,2,6,3,5,2,0,0,0,0,0,0,0,0,6,0,0
