,AT,V,AP,RH,PE,ground_truth
9121,5.37,40.07,1012.75,63.58,0.9794701986754966,0
9122,29.64,54.2,1013.0,39.56,0.23655629139072865,0
9123,32.29,64.96,1002.13,42.61,0.13668874172185408,0
9124,28.0,69.05,1000.82,65.24,0.09867549668874176,0
9125,31.63,65.74,1010.83,50.59,0.2288741721854306,0
9126,9.05,36.3,1027.44,74.85,1.1116484671428517,1
9127,12.47,38.25,1012.74,82.89,0.652980132450331,0
9128,10.03,43.72,1011.46,96.89,0.701986754966887,0
9129,24.35,70.04,1010.92,73.88,0.24026490066225126,0
9130,21.41,59.43,1010.27,74.54,0.2992052980132449,0
9131,13.74,38.73,1004.34,82.82,0.6596026490066222,0
9132,27.84,72.39,1001.18,83.46,0.15801324503311243,0
9133,26.73,49.02,1007.75,67.73,-0.018962949977668064,1
9134,21.36,68.28,1007.6,72.37,0.3397350993377488,0
9135,13.45,42.44,1012.79,83.12,0.7112582781456949,0
9136,22.67,64.15,1021.02,70.49,0.4398675496688744,0
9137,23.34,73.5,1011.43,89.74,0.2765562913907287,0
9138,23.35,47.01,1015.03,73.9,0.47735099337748377,0
9139,13.98,40.71,1022.72,71.83,0.7178807947019861,0
9140,28.43,69.59,1008.79,73.33,0.2516556291390728,0
9141,23.86,45.87,1007.71,48.73,0.3498013245033116,0
9142,6.15,40.77,1022.42,88.57,0.8242384105960268,0
9143,14.67,45.01,1014.28,67.91,0.5325827814569539,0
9144,9.77,44.68,1023.37,91.4,0.758940397350993,0
9145,24.19,50.23,1015.73,59.77,0.5039735099337745,0
9146,24.73,69.05,1003.25,66.44,0.23403973509933795,0
9147,6.29,40.78,1024.75,96.37,0.7686092715231787,0
9148,13.86,35.71,1015.21,63.16,0.6803973509933776,0
9149,24.32,58.79,1016.8,65.61,0.29827814569536404,0
9150,27.62,72.43,1007.54,71.33,0.11258278145695311,0
9151,18.25,43.14,1011.51,55.16,0.5631788079470192,0
9152,26.77,74.22,1008.87,74.68,0.1866225165562918,0
9153,26.94,65.61,1014.31,49.73,0.31311258278145626,0
9154,14.03,41.79,1008.07,83.32,0.499602649006623,0
9155,9.34,40.77,1012.14,90.81,0.7562913907284772,0
9156,27.36,48.6,1003.18,54.93,0.20927152317880804,0
9157,7.76,37.7,1014.82,76.47,0.8005298013245028,0
9158,26.12,49.02,1008.63,72.04,0.24185430463576107,0
9159,24.57,72.24,1011.44,79.19,0.19430463576158985,0
9160,22.05,48.14,1015.81,69.94,0.35907284768211944,0
9161,13.61,40.71,1022.36,72.87,0.7280794701986757,0
9162,21.73,69.05,1001.31,86.64,0.2483443708609272,0
9163,25.21,65.34,1013.94,65.04,0.34993377483443755,0
9164,12.63,41.48,1009.61,87.69,0.5407947019867549,0
9165,28.85,66.54,1010.73,43.27,0.2321854304635762,0
9166,35.2,73.56,1006.56,45.72,0.18688741721854285,0
9167,8.13,39.99,1011.71,87.89,0.8732450331125827,0
9168,23.6,62.44,1011.52,78.12,0.2701986754966894,0
9169,31.62,64.05,1010.94,58.93,0.24940397350993315,0
9170,12.76,41.48,1014.06,70.34,0.5476821192052981,0
9171,31.68,74.16,1011.3,55.94,0.19006622516556337,0
9172,24.01,60.84,1018.83,63.82,0.2127152317880796,0
9173,13.5,41.44,1015.72,68.36,0.6765562913907281,0
9174,28.37,63.31,1013.18,49.02,0.3483656205384595,1
9175,27.89,69.88,1007.99,85.62,0.13894039735099373,0
9176,15.91,71.14,1019.7,72.65,0.5018543046357609,0
9177,19.19,50.16,1011.12,99.91,0.38754966887417197,0
9178,10.67,40.23,1017.75,85.06,0.8429139072847676,0
9179,13.51,44.9,1019.29,77.24,0.5907284768211918,0
9180,23.1,70.79,1006.53,90.81,0.18966887417218548,0
9181,16.09,44.2,1019.39,67.24,0.5337748344370858,0
9182,7.14,39.4,1011.68,91.84,0.8286092715231783,0
9183,31.42,70.17,999.3,61.22,0.13933774834437074,0
9184,28.85,68.12,1012.05,46.31,0.21046357615893996,0
9185,6.81,37.49,1010.74,88.25,0.8205298013245033,0
9186,24.33,46.93,1013.72,48.27,0.35986754966887435,0
9187,10.63,44.2,1018.63,90.26,0.7540397350993375,0
9188,26.12,66.75,1017.86,79.02,0.177615894039735,0
9189,8.93,40.46,1019.03,71.0,0.6954966887417218,0
9190,11.21,41.06,1021.75,77.0,0.8237667028880831,1
9191,22.26,70.47,1008.32,84.22,0.26423841059602626,0
9192,10.03,40.96,1024.57,91.1,0.7752317880794708,0
9193,23.42,50.05,1006.79,86.45,0.28529801324503357,0
9194,13.39,44.58,1016.5,79.26,0.7210596026490066,0
9195,12.0,39.96,1011.73,77.77,0.677615894039735,0
9196,14.44,40.8,1025.05,56.59,0.8227870789354206,1
9197,17.04,56.03,1020.38,68.69,0.5592052980132456,0
9198,32.42,75.08,1004.82,41.62,0.42252038058880037,1
9199,14.85,40.69,1014.91,72.64,0.6495364238410595,0
9200,5.76,40.07,1013.22,62.99,0.9855629139072848,0
9201,5.63,39.22,1013.35,77.67,0.8817218543046357,0
9202,6.5,38.5,1013.92,90.1,0.8810596026490058,0
9203,16.96,46.36,1019.91,89.11,0.5339072847682118,0
9204,16.7,46.18,1012.6,96.15,0.47245033112582746,0
9205,18.31,50.9,1011.87,86.83,0.46675496688741713,0
9206,14.62,44.84,1023.41,85.17,0.5860927152317883,0
9207,26.82,65.27,1013.6,53.85,0.23284768211920515,0
9208,18.92,44.06,1017.47,68.75,0.44317880794702,0
9209,22.25,51.86,1013.08,83.64,0.4076821192052984,0
9210,18.15,41.67,1012.75,52.69,0.5851655629139074,0
9211,13.27,40.27,1006.1,40.04,0.7101986754966889,0
9212,29.01,65.71,1013.61,48.07,0.3438410596026493,0
9213,31.12,68.94,1006.05,68.46,0.15443708609271578,0
9214,24.78,50.16,1004.56,70.22,0.3741721854304636,0
9215,14.95,43.72,1010.28,93.62,0.5172185430463578,0
9216,24.58,56.9,1007.08,68.24,0.22384105960264922,0
9217,7.94,42.02,1006.22,90.97,0.798278145695364,0
9218,19.92,48.98,1014.32,64.99,0.467682119205298,0
9219,5.81,45.87,1009.63,94.38,0.7867549668874174,0
9220,10.15,39.22,1020.09,68.75,0.7233112582781454,0
9221,12.05,48.04,1009.14,100.13,0.581192052980132,0
9222,16.02,39.54,1007.73,72.81,0.6078145695364237,0
9223,21.17,64.15,1021.25,62.38,0.44887417218543035,0
9224,10.57,41.55,1003.62,67.89,0.7329801324503311,0
9225,11.34,45.17,1018.32,96.24,1.1030137332435705,1
9226,31.55,69.75,1010.12,58.36,0.1953642384105958,0
9227,25.54,61.08,1013.77,69.64,0.3749668874172185,0
9228,22.24,64.27,1012.97,89.54,0.3112582781456954,0
9229,9.02,38.08,1019.02,69.98,0.7690066225165566,0
9230,11.06,36.71,1021.67,80.44,0.7098013245033119,0
9231,32.19,69.13,1000.45,48.22,0.06556291390728486,0
9232,8.71,41.82,1033.08,74.53,0.7639735099337743,0
9233,24.38,58.2,1016.93,51.61,0.3192052980132454,0
9234,16.37,44.0,1024.61,78.26,0.5282119205298015,0
9235,21.36,45.61,1013.43,83.64,0.4846357615894039,0
9236,3.99,39.9,1009.74,96.81,0.9357615894039739,0
9237,7.4,41.03,1022.09,74.83,0.8814569536423837,0
9238,28.32,71.32,1008.02,78.82,0.1796026490066227,0
9239,31.51,71.97,1007.84,71.18,0.13046357615894077,0
9240,23.43,69.23,1013.09,63.48,0.2826490066225169,0
9241,30.66,66.25,1007.67,63.03,0.25549668874172227,0
9242,17.82,49.15,1020.73,70.25,0.491258278145696,0
9243,8.05,38.38,1021.14,86.39,0.8200000000000003,0
9244,12.85,40.0,1015.89,68.85,0.5758940397350996,0
9245,26.74,49.02,1008.18,67.59,0.23576158940397374,0
9246,28.23,62.26,1010.88,60.86,0.2052980132450326,0
9247,22.5,64.69,1007.03,74.92,0.2711258278145694,0
9248,11.5,40.78,1023.91,86.31,0.628874172185431,0
9249,12.35,44.2,1017.81,82.49,0.6806622516556287,0
9250,17.46,39.99,1008.52,69.73,0.5397350993377481,0
9251,24.44,59.14,1016.74,71.82,0.30781456953642383,0
9252,26.04,71.14,1011.66,68.95,0.17907284768211884,0
9253,29.12,67.32,1014.21,48.8,0.1978807947019865,0
9254,25.95,63.47,1011.77,66.22,0.33430463576158953,0
9255,8.03,40.67,1020.13,70.87,0.9536423841059598,0
9256,12.19,40.23,1017.45,82.07,0.7238410596026492,0
9257,20.13,47.03,1012.59,83.03,0.5150993377483442,0
9258,25.59,73.5,1011.19,81.52,0.20158940397351,0
9259,25.52,71.98,1006.89,86.94,0.1743046357615894,0
9260,14.68,41.23,998.43,83.71,0.6488741721854305,0
9261,20.08,58.79,1017.32,81.59,0.585857199698869,1
9262,21.62,50.05,1007.2,92.9,0.3165562913907287,0
9263,14.1,43.34,1012.91,86.45,0.5954966887417221,0
9264,30.09,64.96,1001.29,56.04,0.13298013245033147,0
9265,26.2,74.67,1016.69,84.38,0.13192052980132463,0
9266,28.44,69.4,1003.98,73.51,0.17456953642384132,0
9267,24.93,73.5,1011.28,83.09,0.2263576158940399,0
9268,23.86,74.93,1016.88,71.44,0.3194701986754964,0
9269,29.59,71.77,1006.33,62.35,0.08423841059602655,0
9270,15.92,37.64,1014.93,83.73,0.581192052980132,0
9271,18.18,44.63,1020.41,48.64,0.467682119205298,0
9272,14.79,41.04,1025.32,75.81,0.4862251655629146,0
9273,32.33,67.83,1008.11,57.48,0.10039735099337754,0
9274,13.32,44.9,1007.72,78.64,0.6098013245033114,0
9275,23.67,71.77,1004.76,86.13,0.18821192052980162,0
9276,22.99,60.95,1015.14,69.86,0.3899337748344367,0
9277,29.25,69.98,1010.74,57.42,0.1349668874172183,0
9278,15.27,39.54,1010.64,81.91,0.5858278145695364,0
9279,23.63,73.5,1011.46,89.39,0.23774834437086056,0
9280,22.91,60.07,1016.03,59.72,0.3434437086092714,0
9281,11.75,42.32,1015.28,77.25,0.6646357615894036,0
9282,13.73,41.78,1011.75,49.65,0.5917880794701986,0
9283,30.76,69.14,1007.63,71.24,0.1511258278145693,0
9284,27.69,65.34,1014.31,46.59,0.29907284768211895,0
9285,23.96,65.34,1015.52,56.82,0.3837086092715234,0
9286,22.88,69.45,1014.02,65.13,0.2847682119205297,0
9287,20.58,54.5,1015.04,89.83,0.629139072847682,0
9288,28.05,62.6,1017.01,46.46,0.3903311258278146,0
9289,21.36,52.3,1007.95,79.38,0.3691390728476822,0
9290,9.09,41.92,1029.36,91.0,0.7777483443708615,0
9291,24.97,68.61,1011.0,55.04,0.4370860927152318,0
9292,25.28,71.94,1006.73,86.69,0.1589403973509933,0
9293,31.43,69.89,1014.8,56.22,-0.05920809518875633,1
9294,22.41,70.98,1005.67,95.03,0.2814569536423841,0
9295,13.05,44.34,1018.47,81.2,0.7038410596026488,0
9296,18.37,44.89,1010.61,86.74,0.6802113818528276,1
9297,16.0,43.34,1013.89,78.39,0.557218543046357,0
9298,31.95,70.79,1003.8,55.25,0.08092715231788095,0
9299,20.54,69.05,1001.6,79.62,0.2993377483443709,0
9300,30.17,76.86,998.23,73.61,0.13298013245033147,0
9301,13.7,44.47,1027.51,70.77,0.6427814569536423,0
9302,12.36,52.75,1026.04,68.71,0.5944370860927153,0
9303,25.21,50.23,1016.0,56.58,0.4553642384105956,0
9304,11.59,40.05,1014.96,86.22,0.7178807947019861,0
9305,20.29,63.09,1019.03,76.07,0.370331125827815,0
9306,24.37,73.42,1010.19,76.01,0.2652980132450331,0
9307,8.23,43.79,1016.11,82.11,0.8531125827814572,0
9308,26.63,74.16,1009.72,83.26,0.20887417218543014,0
9309,27.84,68.08,1013.34,46.19,0.21337748344370855,0
9310,15.55,45.09,1014.33,62.19,0.4913907284768211,0
9311,10.45,40.71,1015.68,81.48,0.6484768211920535,0
9312,22.52,66.48,1003.87,78.29,0.19549668874172177,0
9313,22.18,59.39,1014.82,85.31,0.273907284768212,0
9314,10.38,40.71,1025.27,80.87,0.8084768211920528,0
9315,10.99,43.5,1021.1,93.64,0.6500662251655625,0
9316,28.91,58.33,1013.84,39.72,0.22874172185430464,0
9317,25.91,68.08,1010.92,74.25,0.1564238410596026,0
9318,12.93,43.13,1014.91,55.7,0.7234437086092713,0
9319,28.46,49.16,1004.61,38.1,0.23523178807946987,0
9320,16.95,58.86,1015.96,87.8,0.4362913907284769,0
9321,31.54,67.32,1013.79,36.99,0.16900662251655607,0
9322,6.93,40.67,1020.17,71.16,0.9847682119205299,0
9323,18.73,40.12,1013.19,74.12,0.45629139072847646,0
9324,14.47,48.79,1017.05,69.87,0.6091390728476824,0
9325,12.54,40.8,1024.56,68.97,0.44772394012764005,1
9326,25.33,71.73,1009.78,77.78,0.1982781456953644,0
9327,18.87,52.05,1012.02,53.46,0.508344370860927,0
9328,8.68,43.14,1011.94,79.06,0.8009271523178807,0
9329,15.98,44.68,1018.48,85.94,0.5630463576158942,0
9330,25.75,71.14,1008.33,77.12,0.1772185430463571,0
9331,8.66,44.68,1022.99,95.45,0.7862251655629136,0
9332,30.53,65.18,1012.69,41.85,0.2335099337748341,0
9333,9.62,41.01,1019.43,97.99,0.6235761589403968,0
9334,24.13,45.61,1012.63,71.36,0.911780166682813,1
9335,11.43,40.22,1010.84,81.04,0.758145695364238,0
9336,28.84,74.9,1004.38,66.86,0.2140397350993375,0
9337,16.88,38.58,1014.72,73.99,0.5621192052980133,0
9338,19.11,60.29,1017.1,76.62,0.4490066225165563,0
9339,25.18,65.06,1013.64,55.77,0.26503311258278117,0
9340,12.24,40.96,1023.22,78.74,0.7292715231788076,0
9341,8.94,41.74,1022.55,90.74,0.8380132450331121,0
9342,21.12,47.24,1003.79,70.55,0.5582781456953647,0
9343,11.5,40.22,1010.31,78.08,0.7443708609271518,0
9344,7.93,41.01,1023.64,97.23,0.7431788079470198,0
9345,18.41,42.44,1012.66,65.93,0.5687417218543045,0
9346,29.03,43.21,1011.83,65.23,0.18344370860927128,0
9347,13.48,39.35,1014.56,81.25,0.6675496688741722,0
9348,13.49,44.47,1030.18,69.15,0.6384105960264899,0
9349,7.51,43.02,1014.35,86.46,0.862516556291391,0
9350,7.87,41.17,1020.33,77.77,0.8733774834437087,0
9351,22.18,45.09,1014.04,43.13,0.46543046357615836,0
9352,14.39,40.35,1011.33,64.86,0.6909933774834434,0
9353,14.85,38.91,1014.48,60.98,0.6246357615894045,0
9354,30.31,70.36,1006.55,59.92,0.24966887417218597,0
9355,20.92,57.76,1017.22,75.86,0.44635761589403966,0
9356,22.47,59.43,1006.02,85.21,0.42719864181511047,1
9357,9.39,40.11,1029.14,77.29,0.6992052980132453,0
9358,13.7,45.64,1019.18,92.66,0.6309933774834438,0
9359,22.08,69.94,1008.41,72.86,0.282251655629139,0
9360,12.39,49.83,1007.6,92.43,0.6380132450331129,0
9361,26.34,59.21,1013.37,58.98,0.2511258278145698,0
9362,20.07,42.23,1012.86,74.11,0.5429139072847677,0
9363,14.66,41.66,1012.89,62.41,0.6173509933774834,0
9364,16.77,38.01,1023.04,65.5,0.5284768211920534,0
9365,25.1,43.77,1010.9,49.68,0.32754966887417236,0
9366,27.92,68.12,1011.54,49.8,0.2284768211920527,0
9367,10.02,39.96,1024.88,96.85,0.701456953642384,0
9368,25.5,59.27,1012.92,68.88,0.29655629139072825,0
9369,28.75,64.69,1007.1,60.37,0.23417218543046392,0
9370,6.71,40.72,1022.78,80.69,0.8324503311258278,0
9371,18.24,49.5,1014.37,79.36,0.5810596026490069,0
9372,26.34,68.67,1006.54,72.48,0.22860927152317867,0
9373,8.12,43.02,1013.56,85.26,0.8382781456953641,0
9374,21.94,64.69,1007.39,77.58,0.3854304635761592,0
9375,11.75,40.55,1018.09,97.7,0.6909933774834434,0
9376,24.26,42.8,1013.72,61.62,0.5217218543046354,0
9377,14.76,43.79,1016.17,75.72,0.581192052980132,0
9378,11.68,39.22,1017.9,57.95,0.6826490066225164,0
9379,25.55,71.64,1009.09,79.35,0.25311258278145665,0
9380,16.32,43.56,1014.4,59.77,0.5736423841059599,0
9381,19.62,62.96,1020.76,76.53,0.47364238410596027,0
9382,18.28,44.2,1018.83,52.88,0.507682119205298,0
9383,12.24,44.92,1023.74,88.21,0.701986754966887,0
9384,10.77,41.54,1019.94,71.13,0.7622516556291394,0
9385,8.6,36.66,1026.4,81.23,0.8158940397350998,0
9386,16.77,45.01,1013.47,81.42,0.5027814569536426,0
9387,12.74,49.83,1007.44,91.47,0.6070198675496687,0
9388,28.31,74.33,1011.89,69.77,0.10860927152317856,0
9389,19.28,65.46,1013.77,64.24,0.3794701986754969,0
9390,21.8,65.94,1012.02,63.52,0.3761589403973513,0
9391,20.21,65.06,1016.46,73.36,0.41324503311258276,0
9392,25.5,58.79,1016.02,64.4,0.2615894039735096,0
9393,11.18,37.5,1013.32,74.32,0.6855629139072841,0
9394,28.88,71.98,1005.37,74.24,0.11059602649006628,0
9395,8.87,41.16,1023.17,94.13,0.6912582781456953,0
9396,15.85,49.69,1015.33,89.24,0.6508609271523174,0
9397,26.14,71.98,1005.98,82.45,0.11456953642384171,0
9398,21.86,49.21,1014.61,53.31,0.4305960264900657,0
9399,20.71,45.61,1013.64,82.39,0.49192052980132406,0
9400,7.04,39.37,1019.37,69.11,0.8972185430463577,0
9401,32.48,69.75,1009.05,40.47,0.2372185430463576,0
9402,21.67,60.84,1017.93,81.63,0.2923178807947018,0
9403,7.68,39.96,1023.73,87.48,0.7626490066225164,0
9404,33.45,73.88,1006.23,44.14,0.20158940397351,0
9405,27.52,69.68,1011.67,56.94,0.3254304635761587,0
9406,32.48,69.89,1013.98,46.39,0.18370860927152322,0
9407,15.11,42.99,1007.53,85.75,0.6091390728476824,0
9408,12.41,40.96,1023.36,78.96,0.7063576158940394,0
9409,31.24,74.22,1007.74,48.77,0.13483443708609233,0
9410,12.79,41.62,1010.52,81.83,0.6178807947019873,0
9411,25.71,71.64,1008.85,77.31,0.2370860927152325,0
9412,28.9,71.25,1000.73,77.24,0.14913907284768158,0
9413,5.66,40.0,1022.08,93.03,0.7321854304635762,0
9414,13.12,52.75,1023.69,67.5,0.5621192052980133,0
9415,28.15,72.24,1010.88,62.39,0.15218543046357613,0
9416,32.37,67.83,1008.32,57.39,0.0860927152317883,0
9417,22.53,70.98,1005.48,93.95,0.27417218543046307,0
9418,9.66,41.06,1021.21,84.7,0.8203973509933773,0
9419,21.87,66.86,1013.01,57.39,0.44185430463576125,0
9420,17.41,40.55,1003.91,76.87,0.5458278145695363,0
9421,29.65,72.86,1004.26,69.63,0.19086092715231828,0
9422,11.97,45.51,1016.84,81.47,0.6961589403973507,0
9423,22.1,65.48,1019.3,66.96,0.35417218543046314,0
9424,14.08,41.93,1023.02,59.41,0.7270198675496689,0
9425,26.81,74.9,1003.99,79.88,0.20264900662251684,0
9426,24.87,58.33,1013.76,54.55,0.2719205298013243,0
9427,9.04,44.68,1023.14,90.73,0.7850331125827807,0
9428,24.38,57.17,1009.85,74.46,0.32225165562913904,0
9429,30.16,69.34,1007.67,57.69,0.1758940397350992,0
9430,5.97,40.35,1012.3,94.1,0.9108609271523171,0
9431,22.46,48.41,1008.66,80.85,0.2954966887417214,0
9432,14.12,41.39,1018.73,76.51,0.4945840710092877,1
9433,24.57,49.5,1014.22,56.31,0.4696688741721857,0
9434,21.58,63.87,1015.27,63.15,0.4188079470198671,0
9435,19.3,46.93,1014.83,66.71,0.48158940397351024,0
9436,22.43,55.97,1008.97,85.98,0.31099337748344347,0
9437,30.91,76.2,1008.53,58.08,0.19443708609271493,0
9438,16.02,71.14,1019.75,70.42,0.4780132450331127,0
9439,24.14,60.07,1016.56,58.08,0.2637086092715233,0
9440,16.05,43.14,1010.67,79.36,0.5668874172185427,0
9441,22.7,64.05,1012.65,89.69,0.11349199581006342,1
9442,8.83,36.3,1027.08,72.69,0.7894039735099341,0
9443,24.61,69.68,1012.06,92.47,0.241721854304636,0
9444,30.61,69.13,1009.32,55.17,0.1170860927152324,0
9445,5.68,40.77,1022.49,90.6,0.8916556291390725,0
9446,7.98,39.61,1018.57,77.04,0.7883443708609263,0
9447,5.49,38.5,1012.18,79.33,1.427788669523451,1
9448,26.31,71.29,1009.87,84.16,0.16768211920529819,0
9449,16.27,56.89,1013.74,84.36,0.4585430463576161,0
9450,12.73,44.34,1015.11,93.55,0.6977483443708605,0
9451,20.28,62.52,1017.89,75.67,0.4263576158940392,0
9452,4.96,39.4,1003.58,92.22,0.871920529801324,0
9453,8.07,43.69,1017.05,87.34,0.8598675496688744,0
9454,8.74,40.03,1016.81,93.37,0.8054304635761591,0
9455,20.25,55.5,1020.03,69.33,0.4618543046357617,0
9456,20.13,60.07,1014.79,63.57,0.44013245033112547,0
9457,18.99,44.6,1014.7,40.11,0.572450331125828,0
9458,24.4,67.45,1015.63,57.1,0.20145695364238403,0
9459,6.17,39.33,1012.57,93.32,0.9441059602649009,0
9460,22.49,45.61,1013.1,75.69,0.8684810936471321,1
9461,22.04,57.32,1012.54,62.17,0.35774834437086067,0
9462,21.81,63.77,1014.28,83.66,0.32132450331125817,0
9463,10.16,41.62,1013.15,94.3,0.5932450331125825,0
9464,10.07,44.68,1023.44,90.95,0.75841059602649,0
9465,23.61,63.94,1012.9,87.06,0.282251655629139,0
9466,23.34,59.44,1012.67,80.76,0.33086092715231796,0
9467,15.02,42.07,1017.89,83.68,0.5372185430463574,0
9468,7.6,41.04,1021.82,88.97,0.7292715231788076,0
9469,25.42,66.05,1016.74,68.92,0.2958940397350993,0
9470,23.71,60.23,1009.76,90.67,0.2569536423841061,0
9471,32.33,69.89,1014.18,50.93,0.0931125827814574,0
9472,6.49,39.33,1010.85,91.85,0.9133774834437087,0
9473,7.57,37.49,1009.73,83.07,0.8174834437086096,0
9474,13.89,44.84,1023.66,92.97,0.6156291390728477,0
9475,8.9,36.24,1013.29,89.35,0.7784105960264895,0
9476,15.49,54.3,1017.59,71.26,0.5825165562913908,0
9477,23.74,65.34,1013.7,62.9,0.35827814569536454,0
9478,26.02,68.67,1006.73,75.19,0.26304635761589434,0
9479,8.61,37.49,1009.35,82.62,0.7532450331125826,0
9480,13.31,41.26,1020.83,79.55,0.564370860927152,0
9481,22.93,62.26,1011.25,83.66,0.23947019867549635,0
9482,22.83,70.79,1006.36,92.07,0.23496688741721883,0
9483,24.52,59.15,1014.03,74.83,0.25549668874172227,0
9484,30.55,70.04,1010.51,49.37,0.12317880794701974,0
9485,17.36,43.96,1013.02,79.59,0.6105960264900663,0
9486,24.21,71.77,1004.52,84.96,0.361212509640614,1
9487,27.19,64.27,1013.06,58.13,0.3215894039735101,0
9488,19.05,59.21,1017.99,89.53,0.40715231788079453,0
9489,23.34,45.61,1012.73,74.09,0.4709933774834436,0
9490,32.69,72.86,1003.57,56.84,0.2884390310221354,1
9491,8.73,36.18,1013.66,77.74,0.7813245033112581,0
9492,10.41,44.68,1023.53,91.38,0.7210596026490066,0
9493,22.28,58.12,1014.54,83.27,0.3802649006622518,0
9494,25.14,60.93,1007.44,76.71,0.22701986754966885,0
9495,18.26,61.27,1019.1,74.74,0.11139072847682119,0
9496,23.74,63.9,1014.73,81.9,0.3339072847682125,0
9497,31.46,70.79,1003.54,59.51,0.07178807947019905,0
9498,31.68,70.79,1004.05,54.5,0.12304635761589378,0
9499,26.62,72.43,1006.79,82.74,0.13192052980132463,0
9500,21.47,50.12,1009.19,93.68,0.3688741721854303,0
9501,13.47,41.14,1026.09,82.96,0.5749668874172187,0
9502,14.8,43.99,1022.89,85.25,0.5524503311258284,0
9503,31.12,67.69,1005.3,50.46,-0.18157346938272828,1
9504,29.2,64.84,1009.94,55.37,0.28662251655629145,0
9505,12.42,43.14,1015.88,79.48,0.6733774834437085,0
9506,17.51,53.16,1013.13,82.86,0.4925827814569539,0
9507,13.87,42.99,1007.45,81.52,0.6736423841059604,0
9508,25.07,77.95,1012.87,83.0,0.24225165562913897,0
9509,12.88,42.74,1026.25,74.54,0.6705960264900659,0
9510,23.31,60.08,1017.14,64.35,0.42900662251655586,0
9511,12.33,38.91,1017.24,79.84,0.6917880794701992,0
9512,20.51,39.72,1002.25,47.97,0.4255629139072843,0
9513,16.2,45.76,1014.73,89.84,0.2971039056539557,1
9514,29.6,71.58,1010.34,52.56,0.19046357615894038,0
9515,25.94,66.49,1012.83,61.81,0.1737748344370864,0
9516,7.73,39.04,1018.61,68.23,0.822913907284768,0
9517,15.08,42.77,1018.67,73.89,0.5475496688741721,0
9518,9.83,41.17,1019.34,72.29,0.7675496688741719,0
9519,27.44,52.3,1008.15,58.92,0.28463576158940374,0
9520,12.01,41.48,1017.75,66.67,0.6466225165562909,0
9521,20.99,50.78,1008.55,75.14,0.3815894039735097,0
9522,5.4,39.4,1011.45,91.84,0.8688741721854303,0
9523,7.87,41.06,1020.91,87.64,0.8782781456953641,0
9524,20.78,62.52,1017.58,73.3,0.42437086092715237,0
9525,31.26,68.94,1005.94,39.49,0.23536423841059584,0
9526,20.03,60.77,1017.23,87.82,0.38476821192053023,0
9527,23.34,63.73,1012.1,79.11,0.31019867549668856,0
9528,23.14,60.27,1018.51,80.54,0.29576158940397335,0
9529,29.75,73.5,1011.13,67.31,0.177086092715232,0
9530,21.93,62.91,1013.45,74.62,0.3829139072847685,0
9531,9.93,39.04,1023.78,77.08,0.79841059602649,0
9532,18.7,52.72,1024.84,57.72,0.5006622516556289,0
9533,15.67,45.17,1018.73,94.74,0.5540397350993373,0
9534,23.62,45.87,1007.75,58.69,0.3349668874172185,0
9535,6.22,38.68,1017.87,69.41,0.8382781456953641,0
9536,24.66,63.73,1011.4,74.52,0.31933774834437045,0
9537,11.94,44.6,1018.69,85.33,0.6393377483443707,0
9538,7.11,43.13,1018.96,87.82,0.8721854304635759,0
9539,21.54,58.12,1015.33,78.67,0.4511258278145691,0
9540,29.45,64.96,1005.52,59.92,0.169271523178808,0
